"scope","request_id","user_id","start_time","region"
"33467","cc1385a5-a987-4eba-ae08-7c43aca1","cc1385a5-a987-4eba-ae08-7c43aca1",2021-06-10 10:46:10,"[{""end_time"":1623293170014,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623293170014,""status"":""ENTER""},{""end_time"":1623293170014,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623293170014,""status"":""ENTER""}]"
"33467","cd7877f7-478b-42f1-8b24-0c7ee8df","80b1cb45-ac71-4150-844f-25ed52ec",2021-06-10 13:23:05,"[{""end_time"":1623302585422,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623302585422,""status"":""ENTER""},{""end_time"":1623302585422,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623302585422,""status"":""ENTER""}]"
"33467","ce74e63a-474b-4e25-98d7-6a2fa4f5","ce74e63a-474b-4e25-98d7-6a2fa4f5",2021-06-10 10:22:24,"[{""end_time"":1623291744830,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623291744830,""status"":""ENTER""},{""end_time"":1623291744830,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623291744830,""status"":""ENTER""}]"
"33467","ced7e6b0-e3f3-4373-adff-61365199","fea2e44d-7a83-4484-b1e5-e8d67b51",2021-06-10 12:12:01,"[{""end_time"":1623298321593,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623298321593,""status"":""ENTER""}]"
"33467","cee169f0-9028-4241-8e22-c1a83163","2b6d3caa-a8a6-47c7-aa3e-a2eb2016",2021-06-10 17:03:10,"[{""end_time"":1623315790944,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623315790944,""status"":""ENTER""},{""end_time"":1623315790944,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623315790944,""status"":""ENTER""}]"
"33467","cf297e13-3ef9-4841-b8d5-2cd6ba6d","acc72e25-6ca0-487e-a0b6-85a7fc68",2021-06-10 10:05:11,"[{""end_time"":1623290711654,""entrance_id"":""33521"",""entrance_type"":""REGION"",""region_id"":""33515"",""region_type"":""GENERAL"",""start_time"":1623290711654,""status"":""ENTER""}]"
"33467","cf5980a2-b8a3-4b0e-b259-56b38bf2","35f72fb8-9eaf-4b61-9528-bd248030",2021-06-10 19:07:53,"[{""end_time"":1623323273076,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623323273076,""status"":""ENTER""}]"
"33467","cf9f1809-96a7-495c-bd96-30d0c811","cf9f1809-96a7-495c-bd96-30d0c811",2021-06-10 15:06:53,"[{""end_time"":1623308813859,""entrance_id"":""33522"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623308813859,""status"":""LEAVE""}]"
"33467","cfbd7102-7ca9-4803-a990-5e7715e8","030c7e70-5144-415c-9c80-33077dc70a07",2021-06-10 11:04:47,"[{""end_time"":1623294287347,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623294287347,""status"":""ENTER""},{""end_time"":1623294287347,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623294287347,""status"":""ENTER""}]"
"33467","ffce2abe-fcad-432f-a18a-df3af72f","6c38d705-75a9-4797-afea-00e766a3",2021-06-10 18:46:51,"[{""end_time"":1623322011173,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623322011173,""status"":""ENTER""},{""end_time"":1623322011173,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623322011173,""status"":""ENTER""}]"
"33467","cfdb1935-0f2f-4c30-bef7-224791c3","ee8682e2-2f8c-4b17-8006-4e816a11",2021-06-10 18:15:32,"[{""end_time"":1623320132519,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623320132519,""status"":""ENTER""}]"
"33467","cffaf01b-dc5a-45a7-b75a-3b755e1a","64b391b2-b685-4ed3-8127-0197341a",2021-06-10 13:22:18,"[{""end_time"":1623302538264,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623302538264,""status"":""ENTER""},{""end_time"":1623302538264,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623302538264,""status"":""ENTER""}]"
"33467","d07a81c9-ee4b-4c75-8afd-fae19530","d07a81c9-ee4b-4c75-8afd-fae19530",2021-06-10 11:33:38,"[{""end_time"":1623296018412,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623296018412,""status"":""ENTER""}]"
"33467","d0fb0b10-2fb4-4134-90c0-f8a62801","97aa5ddd-6b6b-4af1-b645-5acc2046",2021-06-10 12:22:50,"[{""end_time"":1623298970543,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298970543,""status"":""ENTER""},{""end_time"":1623298970543,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298970543,""status"":""ENTER""}]"
"33467","d130ef24-b442-4cf1-b27a-b8d753e6","a363cf62-b6c4-424e-89c2-b0facedc",2021-06-10 14:55:28,"[{""end_time"":1623308128466,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623308128466,""status"":""ENTER""},{""end_time"":1623308128466,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623308128466,""status"":""ENTER""}]"
"33467","d136926e-16b5-475a-87cb-dfbc75bb","ee8682e2-2f8c-4b17-8006-4e816a11",2021-06-10 12:43:11,"[{""end_time"":1623300191437,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300191437,""status"":""ENTER""},{""end_time"":1623300191437,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300191437,""status"":""ENTER""}]"
"33467","d1b0ccc2-9f5a-4381-b09c-1401def9","d1b0ccc2-9f5a-4381-b09c-1401def9",2021-06-10 13:13:43,"[{""end_time"":1623302023419,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623302023419,""status"":""ENTER""},{""end_time"":1623302023419,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623302023419,""status"":""ENTER""}]"
"33467","d244539a-4daf-4337-b926-0ef31531","6c38d705-75a9-4797-afea-00e766a3",2021-06-10 18:07:59,"[{""end_time"":1623319679305,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623319679305,""status"":""ENTER""},{""end_time"":1623319679305,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623319679305,""status"":""ENTER""}]"
"33467","d267c051-9a5d-4297-8af2-3dcf6568","1a391ff8-edf6-48fa-95e3-bd4c283d",2021-06-10 12:50:05,"[{""end_time"":1623300605880,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300605880,""status"":""ENTER""},{""end_time"":1623300605880,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300605880,""status"":""ENTER""}]"
"33467","d26e3dab-cc01-424d-bb7d-24bb0d71","ee8682e2-2f8c-4b17-8006-4e816a11",2021-06-10 11:27:26,"[{""end_time"":1623295646921,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623295646921,""status"":""ENTER""}]"
"33467","d301d1ed-c184-4b6f-bf32-1dd92bc3","d301d1ed-c184-4b6f-bf32-1dd92bc3",2021-06-10 15:29:02,"[{""end_time"":1623310142108,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623310142108,""status"":""ENTER""}]"
"33467","d37698bd-4ac8-415e-8152-541a5e10","fea2e44d-7a83-4484-b1e5-e8d67b51",2021-06-10 11:47:01,"[{""end_time"":1623296821525,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623296821525,""status"":""ENTER""},{""end_time"":1623296821525,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623296821525,""status"":""ENTER""}]"
"33467","d40d5ce6-7d48-4cfe-aac4-824647b2","e4adb892-be50-4158-bdaa-e66b18b1",2021-06-10 17:46:46,"[{""end_time"":1623318406812,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623318406812,""status"":""ENTER""},{""end_time"":1623318406812,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623318406812,""status"":""ENTER""}]"
"33467","d4104952-84b1-4c89-8d64-cadae253","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 15:25:42,"[{""end_time"":1623309942635,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623309942635,""status"":""ENTER""}]"
"33467","d48c0735-18f3-4351-98a8-fe0dc4ea","ea7e497b-4200-438d-9002-505b2c7a",2021-06-10 20:03:27,"[{""end_time"":1623326607790,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623326607790,""status"":""ENTER""}]"
"33467","d51405cf-b474-4801-9aa4-3375b56b","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 15:28:25,"[{""end_time"":1623310105002,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623310105002,""status"":""ENTER""}]"
"33467","d5299fec-0d9a-4c45-8848-de215734","ee8682e2-2f8c-4b17-8006-4e816a11",2021-06-10 09:42:17,"[{""end_time"":1623289337781,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623289337781,""status"":""LEAVE""},{""end_time"":1623289337781,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623289337781,""status"":""LEAVE""}]"
"33467","d535284a-8bf9-4e74-b985-1f5242e4","0a04aafb-546d-434f-9129-626dbe8b",2021-06-10 14:26:39,"[{""end_time"":1623306399454,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623306399454,""status"":""ENTER""},{""end_time"":1623306399454,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623306399454,""status"":""ENTER""}]"
"33467","d5875d0e-f9ef-4d81-a7d8-f29d6757","3cc2d494-f3ae-4f6b-8230-a2863998",2021-06-10 17:45:18,"[{""end_time"":1623318318646,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623318318646,""status"":""ENTER""},{""end_time"":1623318318646,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623318318646,""status"":""ENTER""}]"
"33467","d5aefcf0-6147-479f-863f-2f3c4a99","04113e36-c136-41ac-83c0-abbc7247",2021-06-10 12:21:12,"[{""end_time"":1623298872065,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298872065,""status"":""ENTER""},{""end_time"":1623298872065,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298872065,""status"":""ENTER""}]"
"33467","d68ee73b-3c5c-439c-923a-01edb454","0e31d478-005c-48a7-acff-df034af5949b",2021-06-10 07:52:47,"[{""end_time"":1623282767156,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623282767156,""status"":""ENTER""}]"
"33467","d6b48f9b-4ab3-4fb8-9623-fb24808e","d6b48f9b-4ab3-4fb8-9623-fb24808e",2021-06-10 11:27:49,"[{""end_time"":1623295669710,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623295669710,""status"":""ENTER""},{""end_time"":1623295669710,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623295669710,""status"":""ENTER""}]"
"33467","d72d6ce7-9313-406e-9332-29a709ac","fea2e44d-7a83-4484-b1e5-e8d67b51",2021-06-10 18:22:11,"[{""end_time"":1623320531897,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623320531897,""status"":""ENTER""}]"
"33467","d72e2540-4d21-4a93-b27e-23c2e37a","ef365478-7075-4ed5-9846-e1c7e554",2021-06-10 15:05:08,"[{""end_time"":1623308708800,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623308708800,""status"":""ENTER""},{""end_time"":1623308708800,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623308708800,""status"":""ENTER""}]"
"33467","d839b54d-691b-4c9b-95a4-b409af5a","acc72e25-6ca0-487e-a0b6-85a7fc68",2021-06-10 13:19:27,"[{""end_time"":1623302367307,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623302367307,""status"":""ENTER""}]"
"33467","d9141845-85d7-43cf-a297-6797b0ae","b743dc5d-8678-48a5-a384-b4c5c54eb6d9",2021-06-10 12:32:49,"[{""end_time"":1623299569752,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623299569752,""status"":""ENTER""},{""end_time"":1623299569752,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623299569752,""status"":""ENTER""}]"
"33467","d9ab2672-61e2-4e9c-9de6-eb215a26","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 11:56:39,"[{""end_time"":1623297399105,""entrance_id"":""33522"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623297399105,""status"":""LEAVE""}]"
"33467","d9c30737-f75d-4d03-885c-1cf1c67a","e4adb892-be50-4158-bdaa-e66b18b1",2021-06-10 16:01:34,"[{""end_time"":1623312094585,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623312094585,""status"":""ENTER""},{""end_time"":1623312094585,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623312094585,""status"":""ENTER""}]"
"33467","dae8a3c3-fb0c-47cb-ae3c-7699d291","bedc8ab7-44fb-4715-9d51-ac2a9946",2021-06-10 17:47:58,"[{""end_time"":1623318478968,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623318478968,""status"":""ENTER""},{""end_time"":1623318478968,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623318478968,""status"":""ENTER""}]"
"33467","db541238-392f-4a76-9e92-6dbfa278","b4704f5a-a01d-4d5a-8914-a4e4a46a",2021-06-10 15:34:19,"[{""end_time"":1623310459050,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623310459050,""status"":""ENTER""},{""end_time"":1623310459050,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623310459050,""status"":""ENTER""}]"
"33467","db773a54-d3b9-4b94-b325-c28696ec","53ac8c50-eb39-493e-8e62-81fff5bf",2021-06-10 19:53:33,"[{""end_time"":1623326013881,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623326013881,""status"":""ENTER""},{""end_time"":1623326013881,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623326013881,""status"":""ENTER""}]"
"33467","dc0338e0-74f8-437c-af22-18a991b6","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 15:37:10,"[{""end_time"":1623310630790,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623310630790,""status"":""ENTER""}]"
"33467","dc163d07-e5d2-4ef5-a0ff-28d757f1","dc163d07-e5d2-4ef5-a0ff-28d757f1",2021-06-10 14:18:43,"[{""end_time"":1623305923769,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623305923769,""status"":""LEAVE""},{""end_time"":1623305923769,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623305923769,""status"":""LEAVE""}]"
"33467","dcc37213-6b2f-4d68-a497-5b4ce3b8","c7703224-279b-4ebc-922d-f39f726e",2021-06-10 12:24:24,"[{""end_time"":1623299064276,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623299064276,""status"":""ENTER""}]"
"33467","dcdd4588-d283-4ab3-ba05-16d22239","a0b705ee-ca5c-4f05-8818-382ac3f0",2021-06-10 20:22:32,"[{""end_time"":1623327752219,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623327752219,""status"":""LEAVE""},{""end_time"":1623327752219,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623327752219,""status"":""LEAVE""}]"
"33467","dd1293ae-cb68-4c5d-8717-7996d7f5","dd1293ae-cb68-4c5d-8717-7996d7f5",2021-06-10 09:35:16,"[{""end_time"":1623288916145,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623288916145,""status"":""ENTER""},{""end_time"":1623288916145,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623288916145,""status"":""ENTER""}]"
"33467","dd7ac162-a30f-4412-b66d-1ae981ea","f1d050c1-b0da-41a9-bdcf-593e9d04",2021-06-10 17:22:58,"[{""end_time"":1623316978166,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623316978166,""status"":""ENTER""}]"
"33467","ddeee029-c455-48af-9568-0fd7e388","75a0f7b9-c017-4184-82d6-5c32a615",2021-06-10 14:51:23,"[{""end_time"":1623307883628,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623307883628,""status"":""ENTER""},{""end_time"":1623307883628,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623307883628,""status"":""ENTER""}]"
"33467","e0388d07-4daf-445f-8b6f-a5ea53ca","1a391ff8-edf6-48fa-95e3-bd4c283d",2021-06-10 11:53:43,"[{""end_time"":1623297223460,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623297223460,""status"":""ENTER""},{""end_time"":1623297223460,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623297223460,""status"":""ENTER""}]"
"33467","e106056a-b65a-4ff4-9230-e4e8ca56","ea7e497b-4200-438d-9002-505b2c7a",2021-06-10 13:17:55,"[{""end_time"":1623302275416,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623302275416,""status"":""ENTER""},{""end_time"":1623302275416,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623302275416,""status"":""ENTER""}]"
"33467","e26f3f35-4259-4e89-93da-c14165de","bedc8ab7-44fb-4715-9d51-ac2a9946",2021-06-10 14:30:20,"[{""end_time"":1623306620779,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623306620779,""status"":""ENTER""},{""end_time"":1623306620779,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623306620779,""status"":""ENTER""}]"
"33467","e2bd7b5f-f5cc-4209-92c5-f75da923","e2bd7b5f-f5cc-4209-92c5-f75da923",2021-06-10 10:10:22,"[{""end_time"":1623291022156,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623291022156,""status"":""ENTER""},{""end_time"":1623291022156,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623291022156,""status"":""ENTER""}]"
"33467","706c4e93-6190-46a6-b74b-634ad6ad","cc1385a5-a987-4eba-ae08-7c43aca1",2021-06-10 20:39:55,"[{""end_time"":1623328795101,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623328795101,""status"":""ENTER""},{""end_time"":1623328795101,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623328795101,""status"":""ENTER""}]"
"33467","704fb704-2778-49df-9c39-9906ae14","\N",2021-06-10 11:10:46,"[{""end_time"":1623294646923,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33489"",""region_type"":""DEFAULT"",""start_time"":1623294646923,""status"":""ENTER""},{""end_time"":1623294646923,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623294646923,""status"":""ENTER""}]"
"33467","6e918c5a-5732-478e-82ec-36e6f2a2","99fa9ec2-34ea-4b07-b544-df2b4799",2021-06-10 12:47:22,"[{""end_time"":1623300442083,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623300442083,""status"":""ENTER""},{""end_time"":1623300442083,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623300442083,""status"":""ENTER""}]"
"33467","6e2aa4fd-1e5a-40f5-af65-0fb1e33c","ef365478-7075-4ed5-9846-e1c7e554",2021-06-10 11:47:46,"[{""end_time"":1623296866855,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33489"",""region_type"":""DEFAULT"",""start_time"":1623296866855,""status"":""ENTER""},{""end_time"":1623296866855,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623296866855,""status"":""ENTER""}]"
"33467","6e09ba24-dc2e-4a41-901e-e895be05","0879dcf8-b3b7-46e7-9e1c-610fb8ee",2021-06-10 12:07:47,"[{""end_time"":1623298067212,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623298067212,""status"":""ENTER""},{""end_time"":1623298067212,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623298067212,""status"":""ENTER""}]"
"33467","6dbe2ba6-f24b-4d9c-aa4e-a20209c1","0879dcf8-b3b7-46e7-9e1c-610fb8ee",2021-06-10 18:01:01,"[{""end_time"":1623319261294,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623319261294,""status"":""ENTER""},{""end_time"":1623319261294,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623319261294,""status"":""ENTER""}]"
"33467","6d9374d1-c0a7-4193-99ea-93e9143b","030c7e70-5144-415c-9c80-33077dc70a07",2021-06-10 17:02:19,"[{""end_time"":1623315739621,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623315739621,""status"":""ENTER""},{""end_time"":1623315739621,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623315739621,""status"":""ENTER""}]"
"33467","6d2827d0-6d5b-4df2-9bc8-fba6bbc6","b743dc5d-8678-48a5-a384-b4c5c54eb6d9",2021-06-10 20:29:39,"[{""end_time"":1623328179907,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33489"",""region_type"":""DEFAULT"",""start_time"":1623328179907,""status"":""ENTER""},{""end_time"":1623328179907,""entrance_id"":""33497"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623328179907,""status"":""ENTER""}]"
"33467","6c48c951-3e6a-4164-884d-4dc13760","a1312c3d-0f0a-4956-b3b4-3aba9826",2021-06-10 12:01:33,"[{""end_time"":1623297693086,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623297693086,""status"":""ENTER""},{""end_time"":1623297693086,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623297693086,""status"":""ENTER""}]"
"33467","6c38d705-75a9-4797-afea-00e766a3","6c38d705-75a9-4797-afea-00e766a3",2021-06-10 11:28:58,"[{""end_time"":1623295738201,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33469"",""region_type"":""DEFAULT"",""start_time"":1623295738201,""status"":""ENTER""},{""end_time"":1623295738201,""entrance_id"":""33508"",""entrance_type"":""REGION"",""region_id"":""33468"",""region_type"":""STORE"",""start_time"":1623295738201,""status"":""ENTER""}]"
"33467","6c2056a9-2360-4b89-af61-f78da1b0","a363cf62-b6c4-424e-89c2-b0facedc",2021-06-10 16:51:35,"[{""end_time"":1623315095670,""entrance_id"":""33523"",""entrance_type"":""REGION"",""region_id"":""33480"",""region_type"":""DEFAULT"",""start_time"":1623315095670,""status"":""ENTER""}]"
